id,created_at,updated_at,flight_identifier,flt_num,scheduled_origin_gate,scheduled_destination_gate,out_gmt,in_gmt,off_gmt,on_gmt,destination,origin,destination_full_name,origin_full_name
301072,2019-09-19 20:36:44,2019-09-19 20:36:44,a313d700-c50e-4084-a6f6-2e894c14d5f8,1705,A3,C42,2019-02-10 22:35:58,2019-02-11 05:29:32,2019-02-10 22:53:29,2019-02-11 05:22:54,ATL,MDT,Hartsfield - Jackson Atlanta I,Harrisburg Intl
301074,2019-09-19 20:36:44,2019-09-19 20:36:44,c884b30d-d9d0-45f3-86af-719c814ea345,1337,38,F12,2019-02-10 22:44:56,2019-02-11 02:00:25,2019-02-10 23:03:32,2019-02-11 01:55:09,MSP,SAN,Minneapolis/St. Paul Intl,San Diego Intl
301076,2019-09-19 20:36:44,2019-09-19 20:36:44,e56a5187-0d53-4a68-a6b4-67f4f1e61b98,719,C32,E16,2019-02-10 22:46:29,2019-02-11 02:36:10,2019-02-10 23:05:57,2019-02-11 02:28:54,DFW,LGA,Dallas-ft Worth Intl,La Guardia
301080,2019-09-19 20:36:44,2019-09-19 20:36:44,45844e30-44c8-4037-97d7-6f76bd803de1,1433,E28,D4,2019-02-10 22:36:23,2019-02-11 03:44:12,2019-02-11 02:28:17,2019-02-11 03:39:22,MSY,ATL,Armstrong New Orleans Intl,Hartsfield - Jackson Atlanta I
301082,2019-09-19 20:36:44,2019-09-19 20:36:44,53a1c49a-0678-4f6e-9d73-01c35cc8da97,1522,A31,4,2019-02-10 22:39:57,2019-02-11 04:01:48,2019-02-11 02:34:17,2019-02-11 03:55:56,LIT,ATL,Adams,Hartsfield - Jackson Atlanta I
301085,2019-09-19 20:36:44,2019-09-19 20:36:44,d0b26554-82be-4f76-a223-3f46f7f51a0c,1402,D4,B36,2019-02-10 22:30:25,2019-02-11 04:33:06,2019-02-10 22:46:35,2019-02-11 04:26:54,ATL,MSY,Hartsfield - Jackson Atlanta I,Armstrong New Orleans Intl
301088,2019-09-19 20:36:44,2019-09-19 20:36:44,c216c8de-cea4-4d9e-9ae8-ef057fabea3c,819,C47,B13,2019-02-10 22:42:00,2019-02-11 03:45:07,2019-02-11 02:30:17,2019-02-11 03:40:22,RIC,ATL,Richmond Intl,Hartsfield - Jackson Atlanta I
301092,2019-09-19 20:36:44,2019-09-19 20:36:44,d33545b7-4b3d-416c-a9c3-2a5f3016cd04,2692,D43,F6,2019-02-10 22:43:57,2019-02-11 01:38:40,2019-02-10 23:02:47,2019-02-11 01:32:14,MSP,LAS,Minneapolis/St. Paul Intl,Mc Carran Intl
301098,2019-09-19 20:36:44,2019-09-19 20:36:44,32382dc4-eca6-4083-bffc-fc117dbc5535,2318,B02,B09,2019-02-10 22:34:19,2019-02-11 05:12:44,2019-02-10 22:48:00,2019-02-11 05:06:54,ATL,CLE,Hartsfield - Jackson Atlanta I,Cleveland-hopkins Intl
301101,2019-09-19 20:36:44,2019-09-19 20:36:44,3ec8cfaa-f72a-413b-9672-f321c540521c,1784,2,A17,2019-02-10 22:51:32,2019-02-11 06:12:20,2019-02-10 23:01:02,2019-02-11 06:04:54,ATL,EYW,Hartsfield - Jackson Atlanta I,Key West Intl
301105,2019-09-19 20:36:44,2019-09-19 20:36:44,53271a31-c296-4aa7-a299-c8de465bf985,1654,A17,27,2019-02-10 22:39:33,2019-02-11 04:55:11,2019-02-10 22:57:14,2019-02-11 04:49:23,LAX,BOS,Los Angeles Intl,Logan Intl
301108,2019-09-19 20:36:44,2019-09-19 20:36:44,72e9663c-1759-416b-bd31-cae2180afa70,790,B21,B24,2019-02-10 22:47:17,2019-02-11 03:22:23,2019-02-10 23:05:47,2019-02-11 03:15:56,JFK,PUJ,Kennedy Intl,Punta Cana Intl
301111,2019-09-19 20:36:44,2019-09-19 20:36:44,78626162-286a-4bd4-a102-39292975621f,1948,A75,19,2019-02-10 22:38:19,2019-02-11 00:11:26,2019-02-10 22:56:23,2019-02-11 00:08:49,DCA,DTW,Ronald Reagan Washington Natl,Detroit Metro Wayne Co
301115,2019-09-19 20:36:44,2019-09-19 20:36:44,7c10efb0-435a-4264-ae8a-a2ccaa7d7349,2901,A12,F14,2019-02-10 22:37:46,2019-02-11 02:31:48,2019-02-10 22:58:23,2019-02-11 02:25:49,SLC,DTW,Salt Lake City Intl,Detroit Metro Wayne Co
301119,2019-09-19 20:36:44,2019-09-19 20:36:44,99cdaf57-12f9-4f3b-8dd4-3cd6665d9b66,2617,D23,B06,2019-02-10 22:45:35,2019-02-11 05:34:58,2019-02-10 23:01:06,2019-02-11 05:28:54,ATL,BWI,Hartsfield - Jackson Atlanta I,Baltimore/Washington Intl
301123,2019-09-19 20:36:44,2019-09-19 20:36:44,ea5b889a-a116-4933-a7dc-159c1b883325,710,B10,D02,2019-02-10 22:38:02,2019-02-11 02:32:45,2019-02-10 22:50:23,2019-02-11 02:29:31,SLC,PVR,Salt Lake City Intl,Lic Gustavo Diaz Ordaz Intl
301125,2019-09-19 20:36:44,2019-09-19 20:36:44,f48dc9ec-daa5-4274-86a0-27ab2961caaf,2231,A6,D6,2019-02-10 22:49:46,2019-02-11 00:43:39,2019-02-10 23:09:09,2019-02-11 00:40:25,MSP,DTW,Minneapolis/St. Paul Intl,Detroit Metro Wayne Co
301129,2019-09-19 20:36:44,2019-09-19 20:36:44,1ef11a9d-cf46-4c1b-ba06-f4d212b10f08,2835,G11,A33,2019-02-10 22:43:38,2019-02-11 06:43:50,2019-02-10 22:57:27,2019-02-11 06:36:54,ATL,MSP,Hartsfield - Jackson Atlanta I,Minneapolis/St. Paul Intl
301132,2019-09-19 20:36:44,2019-09-19 20:36:44,693cd25f-048b-468c-9e30-e3449dd88249,86,A30,D03,2019-02-10 22:44:26,2019-02-11 06:37:12,2019-02-10 23:05:09,2019-02-11 06:30:13,FRA,DTW,Frankfurt/main,Detroit Metro Wayne Co
301134,2019-09-19 20:36:44,2019-09-19 20:36:44,6cd84213-b0e8-4037-8db6-dcecf3465990,2039,A10,A19,2019-02-10 22:49:09,2019-02-11 00:48:12,2019-02-10 23:07:21,2019-02-11 00:42:49,DTW,CLT,Detroit Metro Wayne Co,Charlotte/douglas Intl
301136,2019-09-19 20:36:44,2019-09-19 20:36:44,9386a28b-ef1e-4462-b689-a7c281e413d4,2686,D12,A33,2019-02-10 22:37:43,2019-02-11 00:11:41,2019-02-10 22:54:06,2019-02-11 00:05:48,DTW,PHL,Detroit Metro Wayne Co,Philadelphia Intl
301138,2019-09-19 20:36:44,2019-09-19 20:36:44,d89266f5-72e5-4724-899b-c142366fc691,874,A21,B1,2019-02-10 22:37:24,2019-02-11 00:14:17,2019-02-10 22:54:23,2019-02-11 00:10:38,BNA,DTW,Nashville Intl,Detroit Metro Wayne Co
301140,2019-09-19 20:36:44,2019-09-19 20:36:44,1020e44f-8444-4f1f-8f9e-d26cfa373380,1481,A3,B16,2019-02-10 22:41:03,2019-02-11 04:36:56,2019-02-10 22:58:13,2019-02-11 04:30:54,ATL,MYR,Hartsfield - Jackson Atlanta I,Myrtle Beach Intl
301143,2019-09-19 20:36:44,2019-09-19 20:36:44,1d9817ab-d6da-4f71-8e00-62f2cc94b7d8,2710,A19,A66,2019-02-10 22:49:28,2019-02-11 04:28:21,2019-02-11 02:52:17,2019-02-11 04:21:18,DTW,ATL,Detroit Metro Wayne Co,Hartsfield - Jackson Atlanta I
301145,2019-09-19 20:36:44,2019-09-19 20:36:44,1e9e83d0-44d1-4be5-b4e4-6bdca5c8845d,925,D13,A6,2019-02-10 22:46:20,2019-02-11 04:08:55,2019-02-11 02:40:17,2019-02-11 04:05:32,STL,ATL,Lambert-st Louis Intl,Hartsfield - Jackson Atlanta I
301147,2019-09-19 20:36:44,2019-09-19 20:36:44,53e41fd2-c07e-42b8-a685-2a69f78e41c7,2002,B23,D48,2019-02-10 22:53:54,2019-02-11 04:29:14,2019-02-11 02:56:17,2019-02-11 04:23:47,MKE,ATL,Gen Mitchell Intl,Hartsfield - Jackson Atlanta I
301149,2019-09-19 20:36:44,2019-09-19 20:36:44,6257cfd9-0a81-47f6-ba02-10eea7f8cfca,2752,A12,31A,2019-02-10 22:42:54,2019-02-11 03:57:29,2019-02-10 23:03:09,2019-02-11 03:51:33,LAX,DTW,Los Angeles Intl,Detroit Metro Wayne Co
301152,2019-09-19 20:36:44,2019-09-19 20:36:44,b56e6f65-1608-4b11-b2c9-1480277cb766,2186,T08,21,2019-02-10 22:47:14,2019-02-11 04:11:24,2019-02-11 02:44:17,2019-02-11 04:05:42,DCA,ATL,Ronald Reagan Washington Natl,Hartsfield - Jackson Atlanta I
301154,2019-09-19 20:36:44,2019-09-19 20:36:44,bf78e04d-b3e1-41e2-bac0-abd617f199bd,2676,A78,D26,2019-02-10 22:37:09,2019-02-11 00:03:47,2019-02-10 22:52:23,2019-02-10 23:58:07,BWI,DTW,Baltimore/Washington Intl,Detroit Metro Wayne Co
301156,2019-09-19 20:36:44,2019-09-19 20:36:44,e87673b2-62f6-4282-b9ff-754df7cb1671,1254,D38,A15,2019-02-10 22:45:46,2019-02-11 03:28:22,2019-02-10 23:00:47,2019-02-11 03:21:37,BOS,LAS,Logan Intl,Mc Carran Intl
301159,2019-09-19 20:36:44,2019-09-19 20:36:44,f11ea2dc-0243-488d-9cb7-fe9e31e09004,166,D37,16,2019-02-10 22:40:21,2019-02-11 05:29:58,2019-02-10 22:56:24,2019-02-11 05:22:32,NRT,SIN,Narita Intl,Changi
301164,2019-09-19 20:36:44,2019-09-19 20:36:44,faa2f193-7af5-4132-9d0e-a589d6b986d2,574,TBA,24,2019-02-10 22:56:37,2019-02-11 02:35:44,2019-02-10 23:17:15,2019-02-11 02:29:00,LAX,MEX,Los Angeles Intl,Lic Benito Juarez Intl
301165,2019-09-19 20:36:44,2019-09-19 20:36:44,53170150-193d-4b60-adf6-65f769411bb4,1725,A10,A10,2019-02-10 22:38:07,2019-02-11 04:28:36,2019-02-11 02:26:17,2019-02-11 04:22:32,IAH,ATL,George Bush Intercontinental/h,Hartsfield - Jackson Atlanta I
301167,2019-09-19 20:36:44,2019-09-19 20:36:44,7089c500-091a-4ef0-b687-f99614692942,2438,A05,A12,2019-02-10 23:06:53,2019-02-11 04:06:22,2019-02-11 03:22:17,2019-02-11 04:00:55,CLT,ATL,Charlotte/douglas Intl,Hartsfield - Jackson Atlanta I
301169,2019-09-19 20:36:44,2019-09-19 20:36:44,0b07d188-9b8e-4e48-b5c7-200fb0829551,971,F10,G13,2019-02-10 22:31:53,2019-02-11 02:22:34,2019-02-10 22:43:48,2019-02-11 02:18:51,MSP,PHX,Minneapolis/St. Paul Intl,Phoenix Sky Harbor Intl
301170,2019-09-19 20:36:44,2019-09-19 20:36:44,531a8d89-780c-4b50-8222-ff8ef47c1e47,2419,B20,E16,2019-02-10 22:43:09,2019-02-11 04:20:45,2019-02-11 02:42:17,2019-02-11 04:14:06,ORD,ATL,Chicago-o'hare Intl,Hartsfield - Jackson Atlanta I
301171,2019-09-19 20:36:44,2019-09-19 20:36:44,89c493d9-c892-41e3-8889-f6007a07ee1b,1887,A25,B32,2019-02-10 22:44:12,2019-02-11 04:16:08,2019-02-10 23:00:46,2019-02-11 04:10:54,ATL,MEM,Hartsfield - Jackson Atlanta I,Memphis Intl
301172,2019-09-19 20:36:44,2019-09-19 20:36:44,07847af4-74dd-4bca-ac5d-b7cea5fc671c,795,E15,B25,2019-02-10 22:44:49,2019-02-11 05:44:33,2019-02-11 02:36:17,2019-02-11 05:38:04,PUJ,ATL,Punta Cana Intl,Hartsfield - Jackson Atlanta I
301173,2019-09-19 20:36:44,2019-09-19 20:36:44,28b185fe-1d1f-472c-9320-d08d45774a68,2570,A15,E7,2019-02-10 22:49:58,2019-02-11 00:02:21,2019-02-10 23:07:09,2019-02-10 23:55:37,ORD,DTW,Chicago-o'hare Intl,Detroit Metro Wayne Co
301174,2019-09-19 20:36:44,2019-09-19 20:36:44,3108bf39-140d-4635-bf6c-f6279e8b5458,1317,A2,A29,2019-02-10 22:54:30,2019-02-11 06:40:00,2019-02-10 23:03:21,2019-02-11 06:34:54,ATL,SAT,Hartsfield - Jackson Atlanta I,San Antonio Intl
301177,2019-09-19 20:36:44,2019-09-19 20:36:44,49119e61-3d73-4169-b4c3-72d9c2b2879d,8846,G22,TBA,2019-02-10 22:55:16,2019-02-11 00:26:51,2019-02-10 23:07:54,2019-02-11 00:19:50,IND,MSP,Indianapolis Intl,Minneapolis/St. Paul Intl
301178,2019-09-19 20:36:44,2019-09-19 20:36:44,71432c36-4a52-40cb-8c37-0cdf142154c3,393,E35,4,2019-02-10 22:56:13,2019-02-11 06:06:30,2019-02-11 03:08:17,2019-02-11 06:00:53,PTY,ATL,Tocumen Intl,Hartsfield - Jackson Atlanta I
301180,2019-09-19 20:36:44,2019-09-19 20:36:44,71722712-8660-4e6f-b0df-1c71b208921d,852,E14,T06,2019-02-10 23:00:22,2019-02-11 05:49:54,2019-02-10 23:18:18,2019-02-11 05:42:54,ATL,DFW,Hartsfield - Jackson Atlanta I,Dallas-ft Worth Intl
301182,2019-09-19 20:36:44,2019-09-19 20:36:44,d66b074e-ee15-4d8e-a840-9040168296a7,14,E01,D04,2019-02-10 22:52:34,2019-02-11 10:50:33,2019-02-11 02:48:17,2019-02-11 10:43:16,FRA,ATL,Frankfurt/main,Hartsfield - Jackson Atlanta I
301183,2019-09-19 20:36:44,2019-09-19 20:36:44,e0365cc0-9544-4bd8-9810-849dd9b1bc8d,172,B38,Any,2019-02-10 22:33:26,2019-02-11 06:20:06,2019-02-10 22:51:22,2019-02-11 06:12:59,MXP,JFK,Malpensa,Kennedy Intl
301189,2019-09-19 20:36:44,2019-09-19 20:36:44,fb049b3b-c82d-4fc7-b7b8-00203cb74bf5,1114,B7,F03,2019-02-10 22:38:30,2019-02-11 02:41:25,2019-02-10 22:52:19,2019-02-11 02:37:33,SLC,BNA,Salt Lake City Intl,Nashville Intl
301191,2019-09-19 20:36:44,2019-09-19 20:36:44,0ff9bb87-7571-44fe-b9b2-c2b7a8b50ba0,2410,46,B27,2019-02-10 22:50:26,2019-02-11 05:49:40,2019-02-10 23:06:54,2019-02-11 05:44:54,ATL,EWR,Hartsfield - Jackson Atlanta I,Newark Liberty Intl
301192,2019-09-19 20:36:44,2019-09-19 20:36:44,ca02fc88-84c0-4c5d-b2bf-6df8f39bc5fe,2176,A05,A7,2019-02-10 22:56:56,2019-02-11 04:07:10,2019-02-11 03:18:17,2019-02-11 04:01:14,JAX,ATL,Jacksonville Intl,Hartsfield - Jackson Atlanta I
301197,2019-09-19 20:36:44,2019-09-19 20:36:44,4057135b-5360-4eaf-b2d0-51693b275b84,2012,A16,19,2019-02-10 22:53:52,2019-02-11 04:04:52,2019-02-11 03:02:17,2019-02-11 03:58:37,JAN,ATL,Jackson-evers Intl,Hartsfield - Jackson Atlanta I
301202,2019-09-19 20:36:44,2019-09-19 20:36:44,dbfe94b7-31cc-4323-a884-88ea02f3b4a3,2795,A20,G20,2019-02-10 22:57:46,2019-02-11 05:17:19,2019-02-11 03:10:17,2019-02-11 05:12:49,MSP,ATL,Minneapolis/St. Paul Intl,Hartsfield - Jackson Atlanta I
301207,2019-09-19 20:36:44,2019-09-19 20:36:44,fb01f5ec-0c8e-4d0b-85ec-98cc79fa06d1,72,E12,Any,2019-02-10 22:56:40,2019-02-11 11:12:30,2019-02-11 03:16:17,2019-02-11 11:07:16,AMS,ATL,Schiphol,Hartsfield - Jackson Atlanta I
301213,2019-09-19 20:36:44,2019-09-19 20:36:44,dc4a6a59-1049-413b-85f0-0a1997a9367f,151,E01,19,2019-02-10 22:50:35,2019-02-11 08:24:22,2019-02-11 02:50:17,2019-02-11 08:20:30,LIM,ATL,Jorge Chavez Intl,Hartsfield - Jackson Atlanta I
301217,2019-09-19 20:36:44,2019-09-19 20:36:44,16bb44d0-4b02-4d2b-8d34-237526882b6c,1124,D6,A20,2019-02-10 22:56:56,2019-02-11 05:33:38,2019-02-10 23:14:11,2019-02-11 05:26:54,ATL,FLL,Hartsfield - Jackson Atlanta I,Ft Lauderdale-hollywood Intl
301219,2019-09-19 20:36:44,2019-09-19 20:36:44,183130de-7095-4a28-8418-87b6b00ee446,195,F02,27,2019-02-10 22:56:32,2019-02-11 07:34:28,2019-02-11 03:12:17,2019-02-11 07:27:15,LAX,ATL,Los Angeles Intl,Hartsfield - Jackson Atlanta I
301222,2019-09-19 20:36:44,2019-09-19 20:36:44,8d125063-b24b-4e61-881f-c2bff2dc29c6,799,C44,C67,2019-02-10 22:50:34,2019-02-11 01:49:31,2019-02-10 23:06:38,2019-02-11 01:44:20,JFK,NAS,Kennedy Intl,Lynden Pindling Intl
301224,2019-09-19 20:36:44,2019-09-19 20:36:44,bec162ad-f17c-40d3-8df8-fcb85abc26d7,130,T05,TBA,2019-02-10 22:43:01,2019-02-11 11:22:46,2019-02-11 02:38:17,2019-02-11 11:16:07,MUC,ATL,Munich,Hartsfield - Jackson Atlanta I
301226,2019-09-19 20:36:44,2019-09-19 20:36:44,c86a764d-faea-44b4-90f3-ac2ab69e8798,2893,44,C12,2019-02-10 22:52:26,2019-02-11 03:50:54,2019-02-10 23:08:54,2019-02-11 03:43:49,SLC,EWR,Salt Lake City Intl,Newark Liberty Intl
301227,2019-09-19 20:36:44,2019-09-19 20:36:44,6f54a5e7-3591-49d8-bb63-f6438f53ae66,673,E18,A9,2019-02-10 22:52:41,2019-02-11 08:11:00,2019-02-11 02:58:17,2019-02-11 08:03:46,UIO,ATL,Mariscal Sucre Intl,Hartsfield - Jackson Atlanta I
301228,2019-09-19 20:36:44,2019-09-19 20:36:44,74b9d46d-937c-4d65-a78b-fb9ddade43ce,863,D34,A50,2019-02-10 22:58:34,2019-02-11 02:49:45,2019-02-10 23:16:30,2019-02-11 02:43:20,DTW,LAS,Detroit Metro Wayne Co,Mc Carran Intl
301230,2019-09-19 20:36:44,2019-09-19 20:36:44,894de1c9-d9f8-4a97-b81c-385b3e316f8f,1362,5,C49,2019-02-10 22:46:48,2019-02-11 03:49:19,2019-02-10 22:57:59,2019-02-11 03:44:54,ATL,TYS,Hartsfield - Jackson Atlanta I,Mc Ghee Tyson
301232,2019-09-19 20:36:44,2019-09-19 20:36:44,b3ee5055-9544-460b-b79e-d14ecd384a5c,1222,F5,A2,2019-02-10 22:56:02,2019-02-11 02:03:42,2019-02-10 23:09:17,2019-02-11 01:56:48,SEA,PHX,Seattle-tacoma Intl,Phoenix Sky Harbor Intl
301234,2019-09-19 20:36:44,2019-09-19 20:36:44,f0203d2e-de1a-493e-b56e-45d03a50c6a9,325,A18,6,2019-02-10 22:54:34,2019-02-11 06:23:22,2019-02-11 02:54:17,2019-02-11 06:18:16,SJO,ATL,Juan Santamaria Intl,Hartsfield - Jackson Atlanta I
301237,2019-09-19 20:36:44,2019-09-19 20:36:44,29fbb340-8aa1-4231-8cf9-dc357bad31a2,1181,E62,A15,2019-02-10 22:45:36,2019-02-11 04:51:34,2019-02-10 22:57:11,2019-02-11 04:44:54,ATL,TPA,Hartsfield - Jackson Atlanta I,Tampa Intl
301239,2019-09-19 20:36:44,2019-09-19 20:36:44,6287361e-a823-4e0d-a75e-3d26625a82f1,1895,A02,4,2019-02-10 22:55:42,2019-02-11 05:57:58,2019-02-11 03:06:17,2019-02-11 05:51:12,COS,ATL,City Of Colorado Springs Mun,Hartsfield - Jackson Atlanta I
301241,2019-09-19 20:36:44,2019-09-19 20:36:44,1c575404-e66b-4a5f-a9a4-4d6855765588,1303,A68,A17,2019-02-10 22:54:08,2019-02-11 00:35:42,2019-02-10 23:11:09,2019-02-11 00:30:31,BOS,DTW,Logan Intl,Detroit Metro Wayne Co
301243,2019-09-19 20:36:44,2019-09-19 20:36:44,1ea85c66-95cd-4f0a-9176-62612b727909,1867,B02,A25,2019-02-10 22:58:27,2019-02-11 04:21:46,2019-02-11 03:14:17,2019-02-11 04:15:36,MEM,ATL,Memphis Intl,Hartsfield - Jackson Atlanta I
301245,2019-09-19 20:36:44,2019-09-19 20:36:44,49b523de-7b93-4314-b5b7-3f1e9afddd71,1488,A8,47,2019-02-10 22:48:20,2019-02-11 03:36:54,2019-02-10 23:01:09,2019-02-11 03:31:10,SAN,DTW,San Diego Intl,Detroit Metro Wayne Co
301247,2019-09-19 20:36:44,2019-09-19 20:36:44,49e44731-0193-448b-9398-822776038979,1120,A12,D7,2019-02-10 22:58:14,2019-02-11 04:59:29,2019-02-11 03:20:17,2019-02-11 04:53:23,FLL,ATL,Ft Lauderdale-hollywood Intl,Hartsfield - Jackson Atlanta I
301249,2019-09-19 20:36:44,2019-09-19 20:36:44,51be636c-aeaa-49a6-ba36-f2ac3e09c2b6,1620,C61,D40,2019-02-10 22:52:17,2019-02-11 04:21:37,2019-02-10 23:12:50,2019-02-11 04:14:59,LAS,JFK,Mc Carran Intl,Kennedy Intl
301251,2019-09-19 20:36:44,2019-09-19 20:36:44,6eb77af2-31fe-456e-8657-0e4eb61e594e,880,B3,A29,2019-02-10 22:47:10,2019-02-11 06:22:34,2019-02-10 22:59:47,2019-02-11 06:16:54,ATL,ROC,Hartsfield - Jackson Atlanta I,Greater Rochester Intl
301253,2019-09-19 20:36:44,2019-09-19 20:36:44,90a4f8bf-4249-4f7c-be3c-92a137a34b25,2180,A3,7,2019-02-10 22:55:35,2019-02-11 03:43:22,2019-02-10 23:09:29,2019-02-11 03:38:14,LIH,SEA,Lihue,Seattle-tacoma Intl
301255,2019-09-19 20:36:44,2019-09-19 20:36:44,af177750-48f9-47ba-bbf0-3f7122b3ce13,2328,B31,A09,2019-02-10 23:03:51,2019-02-11 04:59:27,2019-02-11 03:28:17,2019-02-11 04:53:56,CLE,ATL,Cleveland-hopkins Intl,Hartsfield - Jackson Atlanta I
301257,2019-09-19 20:36:44,2019-09-19 20:36:44,b8be3504-fc6b-4c4b-89f3-2d965c08960f,2094,A3,B28,2019-02-10 23:06:50,2019-02-11 04:56:59,2019-02-10 23:19:52,2019-02-11 04:50:54,ATL,JAX,Hartsfield - Jackson Atlanta I,Jacksonville Intl
301259,2019-09-19 20:36:44,2019-09-19 20:36:44,bc547129-1998-4c72-904a-d9959688a6c5,1559,22,E3,2019-02-10 22:57:06,2019-02-11 04:10:27,2019-02-10 23:15:31,2019-02-11 04:06:50,HNL,LAX,Honolulu Intl,Los Angeles Intl
301261,2019-09-19 20:36:44,2019-09-19 20:36:44,e8ee7221-13f7-431b-928d-ed6d77193b28,262,C61,TBA,2019-02-10 22:53:36,2019-02-11 05:57:48,2019-02-10 23:10:50,2019-02-11 05:50:35,CDG,JFK,Charles-de-gaulle,Kennedy Intl
301263,2019-09-19 20:36:44,2019-09-19 20:36:44,f4705da8-358d-4f43-8ef2-88ac72fd9f21,1892,A12,D12,2019-02-10 22:58:08,2019-02-11 07:02:44,2019-02-10 23:11:52,2019-02-11 06:56:54,ATL,YYZ,Hartsfield - Jackson Atlanta I,Toronto/pearson Intl
301265,2019-09-19 20:36:44,2019-09-19 20:36:44,f4fae88d-fafb-498b-b94b-2a06f41076be,1309,D14,B27,2019-02-10 22:58:35,2019-02-11 06:38:38,2019-02-10 23:14:42,2019-02-11 06:32:54,ATL,PHL,Hartsfield - Jackson Atlanta I,Philadelphia Intl
301268,2019-09-19 20:36:44,2019-09-19 20:36:44,0c6394f0-9d40-4b69-acbf-6f5087e0d5ac,1718,38,D7,2019-02-10 22:56:16,2019-02-11 01:19:14,2019-02-10 23:13:31,2019-02-11 01:14:50,PDX,LAX,Portland Intl,Los Angeles Intl
301270,2019-09-19 20:36:44,2019-09-19 20:36:44,8b2bc1f9-6178-4e74-a977-53a4e1b50783,1502,B1,B29,2019-02-10 23:06:50,2019-02-11 05:03:27,2019-02-10 23:24:09,2019-02-11 04:56:54,ATL,VPS,Hartsfield - Jackson Atlanta I,Eglin Afb
301271,2019-09-19 20:36:44,2019-09-19 20:36:44,a7533cf1-5eeb-427f-9e02-9bf416ac1327,1982,A8,C37,2019-02-10 22:56:04,2019-02-11 00:11:57,2019-02-10 23:09:46,2019-02-11 00:05:46,LGA,BOS,La Guardia,Logan Intl
301272,2019-09-19 20:36:44,2019-09-19 20:36:44,a8ddee8f-d41c-4502-b157-89210496bce2,1262,26,74,2019-02-10 22:58:10,2019-02-11 03:46:28,2019-02-10 23:10:19,2019-02-11 03:38:51,MCO,LAX,Orlando Intl,Los Angeles Intl
301274,2019-09-19 20:36:44,2019-09-19 20:36:44,bdd4afc5-c775-45bc-802f-8c33875e6470,797,4,A9,2019-02-10 23:06:59,2019-02-11 02:05:18,2019-02-10 23:23:44,2019-02-11 01:58:23,DTW,AUS,Detroit Metro Wayne Co,Austin-bergstrom Intl
301275,2019-09-19 20:36:44,2019-09-19 20:36:44,e6411791-da05-4470-a4c7-721f5039a216,1227,H07,B24,2019-02-10 22:54:28,2019-02-11 06:10:11,2019-02-10 23:13:57,2019-02-11 06:02:54,ATL,MIA,Hartsfield - Jackson Atlanta I,Miami Intl
301276,2019-09-19 20:36:44,2019-09-19 20:36:44,e9301e04-4ef1-42e5-90df-14ae93e7ea3a,663,D11,A31,2019-02-10 22:54:47,2019-02-11 07:04:40,2019-02-10 23:11:54,2019-02-11 06:58:54,ATL,LGA,Hartsfield - Jackson Atlanta I,La Guardia
301277,2019-09-19 20:36:44,2019-09-19 20:36:44,22c6fb40-1ec9-48b0-9032-b6a729eff6e2,2945,A25,D06,2019-02-10 23:08:42,2019-02-11 00:51:55,2019-02-10 23:25:37,2019-02-11 00:45:10,LGA,DTW,La Guardia,Detroit Metro Wayne Co
301279,2019-09-19 20:36:44,2019-09-19 20:36:44,3197bf33-5371-4834-b4a7-f7295a0d34b3,80,B20,B7,2019-02-10 22:54:39,2019-02-11 10:41:20,2019-02-11 03:04:17,2019-02-11 10:35:21,BRU,ATL,Brussels National,Hartsfield - Jackson Atlanta I
301280,2019-09-19 20:36:44,2019-09-19 20:36:44,8765f8eb-500b-4c6f-b4ca-bdda0e4e180a,1871,B13,A11,2019-02-10 22:54:04,2019-02-11 04:14:05,2019-02-11 03:00:17,2019-02-11 04:08:19,IND,ATL,Indianapolis Intl,Hartsfield - Jackson Atlanta I
301281,2019-09-19 20:36:44,2019-09-19 20:36:44,24734aa4-9c35-43f6-8fa7-8568ab613fd3,981,E03,45,2019-02-10 22:48:58,2019-02-11 07:10:02,2019-02-11 02:46:17,2019-02-11 07:03:53,BOG,ATL,Eldorado Intl,Hartsfield - Jackson Atlanta I
301283,2019-09-19 20:36:44,2019-09-19 20:36:44,7f87d3cc-fd54-4640-81dc-d1be573e9197,108,E09,74,2019-02-10 23:13:20,2019-02-11 11:14:56,2019-02-11 03:48:17,2019-02-11 11:07:14,MAD,ATL,Barajas,Hartsfield - Jackson Atlanta I
301284,2019-09-19 20:36:44,2019-09-19 20:36:44,d3c9bdc4-d9cd-4271-8080-2167f6cb9454,2594,A23,D10,2019-02-10 22:59:43,2019-02-11 00:40:34,2019-02-10 23:16:28,2019-02-11 00:36:19,PHL,DTW,Philadelphia Intl,Detroit Metro Wayne Co
301285,2019-09-19 20:36:44,2019-09-19 20:36:44,a8eae344-1e07-4fc5-9e02-992b0eedc89c,2998,19,A11,2019-02-10 22:57:53,2019-02-11 05:26:07,2019-02-10 23:12:58,2019-02-11 05:20:54,ATL,DCA,Hartsfield - Jackson Atlanta I,Ronald Reagan Washington Natl
301287,2019-09-19 20:36:44,2019-09-19 20:36:44,143f22b1-578d-4846-9c5f-b8e4b6abc5a5,2970,B24,B5,2019-02-10 23:04:54,2019-02-11 04:16:04,2019-02-11 03:26:17,2019-02-11 04:09:04,BNA,ATL,Nashville Intl,Hartsfield - Jackson Atlanta I
